YEAR,COUNTY,HOSPITAL,OSHPDID,Procedure/Condition,Risk Adjuested Mortality Rate,# of Deaths,# of Cases,Hospital Ratings,LONGITUDE,LATITUDE
2015,Mendocino,Mendocino Coast District Hospital,106231013,Acute Stroke Hemorrhagic,.,.,.,As Expected,-123.80068,39.4326
2015,Mendocino,Mendocino Coast District Hospital,106231013,Acute Stroke,12.7,2,15,As Expected,-123.80068,39.4326
2015,Mendocino,Mendocino Coast District Hospital,106231013,AMI,0,0,3,As Expected,-123.80068,39.4326
2015,Mendocino,Mendocino Coast District Hospital,106231013,AAA Repair Unruptured,.,.,.,As Expected,-123.80068,39.4326
2015,Mendocino,Ukiah Valley Medical Center,106231396,Pneumonia,1.3,2,74,As Expected,-123.20363,39.1528
2015,Mendocino,Ukiah Valley Medical Center,106231396,Hip Fracture,2.9,1,21,As Expected,-123.20363,39.1528
2015,Mendocino,Ukiah Valley Medical Center,106231396,Heart Failure,2.8,5,87,As Expected,-123.20363,39.1528
2015,Mendocino,Ukiah Valley Medical Center,106231396,GI Hemorrhage,0,0,65,As Expected,-123.20363,39.1528
2015,Mendocino,Ukiah Valley Medical Center,106231396,PCI,.,.,.,As Expected,-123.20363,39.1528
2015,Mendocino,Ukiah Valley Medical Center,106231396,Espophageal Resection,.,.,.,As Expected,-123.20363,39.1528
2015,Mendocino,Ukiah Valley Medical Center,106231396,Pancreatic Cancer,.,.,.,As Expected,-123.20363,39.1528
2015,Mendocino,Ukiah Valley Medical Center,106231396,Craniotomy,.,.,.,As Expected,-123.20363,39.1528
2015,Mendocino,Ukiah Valley Medical Center,106231396,Carotid Endarterectomy,.,.,.,As Expected,-123.20363,39.1528
2015,Mendocino,Ukiah Valley Medical Center,106231396,Acute Stroke Subarachnoid,.,.,.,As Expected,-123.20363,39.1528
2015,Mendocino,Ukiah Valley Medical Center,106231396,Pancreatic Resection,.,.,.,As Expected,-123.20363,39.1528
2015,Mendocino,Ukiah Valley Medical Center,106231396,Acute Stroke Ischemic,10.2,5,39,As Expected,-123.20363,39.1528
2015,Mendocino,Ukiah Valley Medical Center,106231396,Acute Stroke Hemorrhagic,0,0,6,As Expected,-123.20363,39.1528
2015,Mendocino,Ukiah Valley Medical Center,106231396,Acute Stroke,12,6,46,As Expected,-123.20363,39.1528
2015,Mendocino,Ukiah Valley Medical Center,106231396,AMI,8.9,3,11,As Expected,-123.20363,39.1528
2015,Mendocino,Ukiah Valley Medical Center,106231396,AAA Repair Unruptured,.,.,.,As Expected,-123.20363,39.1528
2015,Mendocino,Ukiah Valley Medical Center,106231396,Pancreatic Other,.,.,.,As Expected,-123.20363,39.1528
2015,Merced,Memorial Hospital Los Banos,106240924,Pneumonia,1.3,1,36,As Expected,-120.86147,37.06273
2015,Merced,Memorial Hospital Los Banos,106240924,Pancreatic Resection,.,.,.,As Expected,-120.86147,37.06273
2015,Merced,Memorial Hospital Los Banos,106240924,Pancreatic Other,.,.,.,As Expected,-120.86147,37.06273
2015,Merced,Memorial Hospital Los Banos,106240924,Pancreatic Cancer,.,.,.,As Expected,-120.86147,37.06273
2015,Merced,Memorial Hospital Los Banos,106240924,PCI,.,.,.,As Expected,-120.86147,37.06273
2015,Merced,Memorial Hospital Los Banos,106240924,Hip Fracture,.,.,.,As Expected,-120.86147,37.06273
2015,Merced,Memorial Hospital Los Banos,106240924,Heart Failure,0.7,1,58,As Expected,-120.86147,37.06273
2015,Merced,Memorial Hospital Los Banos,106240924,GI Hemorrhage,0,0,5,As Expected,-120.86147,37.06273
2015,Merced,Memorial Hospital Los Banos,106240924,Espophageal Resection,.,.,.,As Expected,-120.86147,37.06273
2015,Merced,Memorial Hospital Los Banos,106240924,Carotid Endarterectomy,.,.,.,As Expected,-120.86147,37.06273
2015,Merced,Memorial Hospital Los Banos,106240924,Acute Stroke Subarachnoid,.,.,.,As Expected,-120.86147,37.06273
2015,Merced,Memorial Hospital Los Banos,106240924,Acute Stroke Ischemic,.,.,.,As Expected,-120.86147,37.06273
2015,Merced,Memorial Hospital Los Banos,106240924,Acute Stroke Hemorrhagic,.,.,.,As Expected,-120.86147,37.06273
2015,Merced,Memorial Hospital Los Banos,106240924,Craniotomy,.,.,.,As Expected,-120.86147,37.06273
2015,Merced,Memorial Hospital Los Banos,106240924,Acute Stroke,.,.,.,As Expected,-120.86147,37.06273
2015,Merced,Memorial Hospital Los Banos,106240924,AMI,.,.,.,As Expected,-120.86147,37.06273
2015,Merced,Memorial Hospital Los Banos,106240924,AAA Repair Unruptured,.,.,.,As Expected,-120.86147,37.06273
2015,Merced,Mercy Medical Center – Merced,106240942,Pneumonia,1.7,10,426,Better,-120.4651815,37.3402309
2015,Merced,Mercy Medical Center – Merced,106240942,Pancreatic Cancer,.,.,.,As Expected,-120.4651815,37.3402309
2015,Merced,Mercy Medical Center – Merced,106240942,PCI,.,.,.,As Expected,-120.4651815,37.3402309
2015,Merced,Mercy Medical Center – Merced,106240942,GI Hemorrhage,1.9,2,138,As Expected,-120.4651815,37.3402309
2015,Merced,Mercy Medical Center – Merced,106240942,Craniotomy,.,.,.,As Expected,-120.4651815,37.3402309
2015,Merced,Mercy Medical Center – Merced,106240942,Espophageal Resection,.,.,.,As Expected,-120.4651815,37.3402309
2015,Merced,Mercy Medical Center – Merced,106240942,Acute Stroke Subarachnoid,.,.,.,As Expected,-120.4651815,37.3402309
2015,Merced,Mercy Medical Center – Merced,106240942,Carotid Endarterectomy,.,.,.,As Expected,-120.4651815,37.3402309
2015,Merced,Mercy Medical Center – Merced,106240942,Acute Stroke Ischemic,2.7,2,99,As Expected,-120.4651815,37.3402309
2015,Merced,Mercy Medical Center – Merced,106240942,Acute Stroke Hemorrhagic,.,.,.,As Expected,-120.4651815,37.3402309
2015,Merced,Mercy Medical Center – Merced,106240942,Heart Failure,1.5,7,263,As Expected,-120.4651815,37.3402309
2015,Merced,Mercy Medical Center – Merced,106240942,Acute Stroke,7.5,4,101,As Expected,-120.4651815,37.3402309
2015,Merced,Mercy Medical Center – Merced,106240942,Hip Fracture,2.9,2,68,As Expected,-120.4651815,37.3402309
2015,Merced,Mercy Medical Center – Merced,106240942,AMI,2.5,1,23,As Expected,-120.4651815,37.3402309
2015,Merced,Mercy Medical Center – Merced,106240942,AAA Repair Unruptured,.,.,.,As Expected,-120.4651815,37.3402309
2015,Merced,Mercy Medical Center – Merced,106240942,Pancreatic Resection,.,.,.,As Expected,-120.4651815,37.3402309
2015,Merced,Mercy Medical Center – Merced,106240942,Pancreatic Other,.,.,.,As Expected,-120.4651815,37.3402309
2015,Modoc,Modoc Medical Center,106250956,Pneumonia,30.6,1,8,As Expected,-120.54407,41.48001
2015,Modoc,Modoc Medical Center,106250956,Pancreatic Resection,.,.,.,As Expected,-120.54407,41.48001
2015,Modoc,Modoc Medical Center,106250956,Pancreatic Other,.,.,.,As Expected,-120.54407,41.48001
2015,Modoc,Modoc Medical Center,106250956,Pancreatic Cancer,.,.,.,As Expected,-120.54407,41.48001
2015,Modoc,Modoc Medical Center,106250956,PCI,.,.,.,As Expected,-120.54407,41.48001
2015,Modoc,Modoc Medical Center,106250956,Hip Fracture,.,.,.,As Expected,-120.54407,41.48001
2015,Modoc,Modoc Medical Center,106250956,Heart Failure,0,0,6,As Expected,-120.54407,41.48001
2015,Modoc,Modoc Medical Center,106250956,GI Hemorrhage,.,.,.,As Expected,-120.54407,41.48001
2015,Modoc,Modoc Medical Center,106250956,Espophageal Resection,.,.,.,As Expected,-120.54407,41.48001
2015,Modoc,Modoc Medical Center,106250956,Craniotomy,.,.,.,As Expected,-120.54407,41.48001
2015,Modoc,Modoc Medical Center,106250956,Carotid Endarterectomy,.,.,.,As Expected,-120.54407,41.48001
2015,Modoc,Modoc Medical Center,106250956,Acute Stroke Subarachnoid,.,.,.,As Expected,-120.54407,41.48001
2015,Modoc,Modoc Medical Center,106250956,Acute Stroke Ischemic,.,.,.,As Expected,-120.54407,41.48001
2015,Modoc,Modoc Medical Center,106250956,Acute Stroke Hemorrhagic,.,.,.,As Expected,-120.54407,41.48001
2015,Modoc,Modoc Medical Center,106250956,Acute Stroke,.,.,.,As Expected,-120.54407,41.48001
2015,Modoc,Modoc Medical Center,106250956,AMI,.,.,.,As Expected,-120.54407,41.48001
2015,Modoc,Modoc Medical Center,106250956,AAA Repair Unruptured,.,.,.,As Expected,-120.54407,41.48001
2015,Mono,Mammoth Hospital,106260011,Pancreatic Cancer,.,.,.,As Expected,-118.96408,37.64524
2015,Mono,Mammoth Hospital,106260011,Acute Stroke Ischemic,.,.,.,As Expected,-118.96408,37.64524
2015,Mono,Mammoth Hospital,106260011,Pancreatic Resection,.,.,.,As Expected,-118.96408,37.64524
2015,Mono,Mammoth Hospital,106260011,PCI,.,.,.,As Expected,-118.96408,37.64524
2015,Mono,Mammoth Hospital,106260011,Pneumonia,0,0,10,As Expected,-118.96408,37.64524
2015,Mono,Mammoth Hospital,106260011,Pancreatic Other,.,.,.,As Expected,-118.96408,37.64524
2015,Mono,Mammoth Hospital,106260011,Acute Stroke Hemorrhagic,.,.,.,As Expected,-118.96408,37.64524
2015,Mono,Mammoth Hospital,106260011,Acute Stroke Subarachnoid,.,.,.,As Expected,-118.96408,37.64524
2015,Mono,Mammoth Hospital,106260011,Craniotomy,.,.,.,As Expected,-118.96408,37.64524
2015,Mono,Mammoth Hospital,106260011,Hip Fracture,0,0,5,As Expected,-118.96408,37.64524
2015,Mono,Mammoth Hospital,106260011,Heart Failure,0,0,3,As Expected,-118.96408,37.64524
2015,Mono,Mammoth Hospital,106260011,GI Hemorrhage,0,0,3,As Expected,-118.96408,37.64524
2015,Mono,Mammoth Hospital,106260011,Espophageal Resection,.,.,.,As Expected,-118.96408,37.64524
2015,Mono,Mammoth Hospital,106260011,Carotid Endarterectomy,.,.,.,As Expected,-118.96408,37.64524
2015,Mono,Mammoth Hospital,106260011,Acute Stroke,.,.,.,As Expected,-118.96408,37.64524
2015,Mono,Mammoth Hospital,106260011,AMI,.,.,.,As Expected,-118.96408,37.64524
2015,Mono,Mammoth Hospital,106260011,AAA Repair Unruptured,.,.,.,As Expected,-118.96408,37.64524
2015,Monterey,Community Hospital of The Monterey Peninsula,106270744,Pancreatic Resection,0,0,12,As Expected,-121.92488,36.59827
2015,Monterey,Community Hospital of The Monterey Peninsula,106270744,Pancreatic Other,0,0,6,As Expected,-121.92488,36.59827
2015,Monterey,Community Hospital of The Monterey Peninsula,106270744,Pancreatic Cancer,0,0,6,As Expected,-121.92488,36.59827
2015,Monterey,Community Hospital of The Monterey Peninsula,106270744,PCI,7.7,4,70,As Expected,-121.92488,36.59827
2015,Monterey,Community Hospital of The Monterey Peninsula,106270744,Hip Fracture,2.7,2,109,As Expected,-121.92488,36.59827
2015,Monterey,Community Hospital of The Monterey Peninsula,106270744,Heart Failure,2.8,9,199,As Expected,-121.92488,36.59827
2015,Monterey,Community Hospital of The Monterey Peninsula,106270744,GI Hemorrhage,2.6,5,158,As Expected,-121.92488,36.59827
2015,Monterey,Community Hospital of The Monterey Peninsula,106270744,Espophageal Resection,.,.,.,As Expected,-121.92488,36.59827
2015,Monterey,Community Hospital of The Monterey Peninsula,106270744,Acute Stroke Subarachnoid,21.4,3,7,As Expected,-121.92488,36.59827
2015,Monterey,Community Hospital of The Monterey Peninsula,106270744,AMI,9,12,129,As Expected,-121.92488,36.59827
2015,Monterey,Community Hospital of The Monterey Peninsula,106270744,AAA Repair Unruptured,.,.,.,As Expected,-121.92488,36.59827
2015,Monterey,Community Hospital of The Monterey Peninsula,106270744,Acute Stroke,7.6,19,176,As Expected,-121.92488,36.59827
2015,Monterey,Community Hospital of The Monterey Peninsula,106270744,Acute Stroke Hemorrhagic,16,9,33,As Expected,-121.92488,36.59827
2015,Monterey,Community Hospital of The Monterey Peninsula,106270744,Acute Stroke Ischemic,4.8,7,136,As Expected,-121.92488,36.59827
2015,Monterey,Community Hospital of The Monterey Peninsula,106270744,Carotid Endarterectomy,0,0,22,As Expected,-121.92488,36.59827
2015,Monterey,Community Hospital of The Monterey Peninsula,106270744,Craniotomy,0,0,33,As Expected,-121.92488,36.59827
2015,Monterey,Community Hospital of The Monterey Peninsula,106270744,Pneumonia,2.7,8,232,As Expected,-121.92488,36.59827
2015,Monterey,George L. Mee Memorial Hospital,106270777,Pneumonia,0,0,22,As Expected,-121.1325,36.2071
2015,Monterey,George L. Mee Memorial Hospital,106270777,Pancreatic Other,.,.,.,As Expected,-121.1325,36.2071
2015,Monterey,George L. Mee Memorial Hospital,106270777,Pancreatic Cancer,.,.,.,As Expected,-121.1325,36.2071
2015,Monterey,George L. Mee Memorial Hospital,106270777,Pancreatic Resection,.,.,.,As Expected,-121.1325,36.2071
2015,Monterey,George L. Mee Memorial Hospital,106270777,PCI,.,.,.,As Expected,-121.1325,36.2071
2015,Monterey,George L. Mee Memorial Hospital,106270777,Hip Fracture,0,0,3,As Expected,-121.1325,36.2071
2015,Monterey,George L. Mee Memorial Hospital,106270777,Heart Failure,0,0,12,As Expected,-121.1325,36.2071
2015,Monterey,George L. Mee Memorial Hospital,106270777,GI Hemorrhage,.,.,.,As Expected,-121.1325,36.2071
2015,Monterey,George L. Mee Memorial Hospital,106270777,Espophageal Resection,.,.,.,As Expected,-121.1325,36.2071
2015,Monterey,George L. Mee Memorial Hospital,106270777,Craniotomy,.,.,.,As Expected,-121.1325,36.2071
2015,Monterey,George L. Mee Memorial Hospital,106270777,Acute Stroke Subarachnoid,.,.,.,As Expected,-121.1325,36.2071
2015,Monterey,George L. Mee Memorial Hospital,106270777,Carotid Endarterectomy,.,.,.,As Expected,-121.1325,36.2071
2015,Monterey,George L. Mee Memorial Hospital,106270777,Acute Stroke Ischemic,.,.,.,As Expected,-121.1325,36.2071
2015,Monterey,George L. Mee Memorial Hospital,106270777,Acute Stroke Hemorrhagic,.,.,.,As Expected,-121.1325,36.2071
2015,Monterey,George L. Mee Memorial Hospital,106270777,Acute Stroke,.,.,.,As Expected,-121.1325,36.2071
2015,Monterey,George L. Mee Memorial Hospital,106270777,AMI,.,.,.,As Expected,-121.1325,36.2071
2015,Monterey,George L. Mee Memorial Hospital,106270777,AAA Repair Unruptured,.,.,.,As Expected,-121.1325,36.2071
2015,Monterey,Salinas Valley Memorial Hospital,106270875,Pneumonia,3.9,7,121,As Expected,-121.6481,36.66022
2015,Monterey,Salinas Valley Memorial Hospital,106270875,Pancreatic Other,.,.,.,As Expected,-121.6481,36.66022
2015,Monterey,Salinas Valley Memorial Hospital,106270875,PCI,0.9,1,134,As Expected,-121.6481,36.66022
2015,Monterey,Salinas Valley Memorial Hospital,106270875,Hip Fracture,2.5,1,59,As Expected,-121.6481,36.66022
2015,Monterey,Salinas Valley Memorial Hospital,106270875,Heart Failure,1.9,8,245,As Expected,-121.6481,36.66022
2015,Monterey,Salinas Valley Memorial Hospital,106270875,GI Hemorrhage,0.5,1,137,As Expected,-121.6481,36.66022
2015,Monterey,Salinas Valley Memorial Hospital,106270875,Espophageal Resection,.,.,.,As Expected,-121.6481,36.66022
2015,Monterey,Salinas Valley Memorial Hospital,106270875,Craniotomy,3.3,2,30,As Expected,-121.6481,36.66022
2015,Monterey,Salinas Valley Memorial Hospital,106270875,Carotid Endarterectomy,0,0,28,As Expected,-121.6481,36.66022
2015,Monterey,Salinas Valley Memorial Hospital,106270875,Acute Stroke Ischemic,3.1,6,159,As Expected,-121.6481,36.66022
2015,Monterey,Salinas Valley Memorial Hospital,106270875,Acute Stroke Hemorrhagic,16.1,10,52,As Expected,-121.6481,36.66022
2015,Monterey,Salinas Valley Memorial Hospital,106270875,Acute Stroke,6.3,17,213,As Expected,-121.6481,36.66022
2015,Monterey,Salinas Valley Memorial Hospital,106270875,Acute Stroke Subarachnoid,.,.,.,As Expected,-121.6481,36.66022
2015,Monterey,Salinas Valley Memorial Hospital,106270875,AMI,4.8,14,227,As Expected,-121.6481,36.66022
2015,Monterey,Salinas Valley Memorial Hospital,106270875,AAA Repair Unruptured,0,0,6,As Expected,-121.6481,36.66022
2015,Monterey,Salinas Valley Memorial Hospital,106270875,Pancreatic Resection,.,.,.,As Expected,-121.6481,36.66022
2015,Monterey,Salinas Valley Memorial Hospital,106270875,Pancreatic Cancer,.,.,.,As Expected,-121.6481,36.66022
2015,Monterey,Natividad Medical Center,106274043,Pneumonia,3.3,1,71,As Expected,-121.6297,36.69686
2015,Monterey,Natividad Medical Center,106274043,Pancreatic Resection,.,.,.,As Expected,-121.6297,36.69686
2015,Monterey,Natividad Medical Center,106274043,Pancreatic Other,.,.,.,As Expected,-121.6297,36.69686
2015,Monterey,Natividad Medical Center,106274043,Pancreatic Cancer,.,.,.,As Expected,-121.6297,36.69686
2015,Monterey,Natividad Medical Center,106274043,PCI,.,.,.,As Expected,-121.6297,36.69686
2015,Monterey,Natividad Medical Center,106274043,Hip Fracture,0,0,28,As Expected,-121.6297,36.69686
2015,Monterey,Natividad Medical Center,106274043,Heart Failure,0,0,59,As Expected,-121.6297,36.69686
2015,Monterey,Natividad Medical Center,106274043,GI Hemorrhage,0,0,51,As Expected,-121.6297,36.69686
2015,Monterey,Natividad Medical Center,106274043,Espophageal Resection,.,.,.,As Expected,-121.6297,36.69686
2015,Monterey,Natividad Medical Center,106274043,Craniotomy,0,0,4,As Expected,-121.6297,36.69686
2015,Monterey,Natividad Medical Center,106274043,Carotid Endarterectomy,.,.,.,As Expected,-121.6297,36.69686
2015,Monterey,Natividad Medical Center,106274043,Acute Stroke Subarachnoid,.,.,.,As Expected,-121.6297,36.69686
2015,Monterey,Natividad Medical Center,106274043,Acute Stroke Ischemic,0,0,25,As Expected,-121.6297,36.69686
2015,Monterey,Natividad Medical Center,106274043,Acute Stroke Hemorrhagic,0,0,6,As Expected,-121.6297,36.69686
2015,Monterey,Natividad Medical Center,106274043,Acute Stroke,0,0,31,As Expected,-121.6297,36.69686
2015,Monterey,Natividad Medical Center,106274043,AMI,0,0,4,As Expected,-121.6297,36.69686
2015,Monterey,Natividad Medical Center,106274043,AAA Repair Unruptured,.,.,.,As Expected,-121.6297,36.69686
2015,Napa,Queen of the Valley Medical Center,106281047,Pancreatic Resection,.,.,.,As Expected,-122.296,38.32363
2015,Napa,Queen of the Valley Medical Center,106281047,Pancreatic Other,.,.,.,As Expected,-122.296,38.32363
2015,Napa,Queen of the Valley Medical Center,106281047,Pancreatic Cancer,.,.,.,As Expected,-122.296,38.32363
2015,Napa,Queen of the Valley Medical Center,106281047,PCI,5.2,2,67,As Expected,-122.296,38.32363
2015,Napa,Queen of the Valley Medical Center,106281047,Pneumonia,1.6,2,105,As Expected,-122.296,38.32363
2015,Napa,Queen of the Valley Medical Center,106281047,Hip Fracture,3.8,3,59,As Expected,-122.296,38.32363
2015,Napa,Queen of the Valley Medical Center,106281047,Heart Failure,2.5,8,167,As Expected,-122.296,38.32363
2015,Napa,Queen of the Valley Medical Center,106281047,GI Hemorrhage,0,0,54,As Expected,-122.296,38.32363
2015,Napa,Queen of the Valley Medical Center,106281047,Espophageal Resection,.,.,.,As Expected,-122.296,38.32363
2015,Napa,Queen of the Valley Medical Center,106281047,Craniotomy,3.9,1,10,As Expected,-122.296,38.32363
2015,Napa,Queen of the Valley Medical Center,106281047,Carotid Endarterectomy,0,0,11,As Expected,-122.296,38.32363
2015,Napa,Queen of the Valley Medical Center,106281047,Acute Stroke Subarachnoid,.,.,.,As Expected,-122.296,38.32363
2015,Napa,Queen of the Valley Medical Center,106281047,Acute Stroke Ischemic,7.8,5,77,As Expected,-122.296,38.32363
2015,Napa,Queen of the Valley Medical Center,106281047,Acute Stroke Hemorrhagic,21.2,5,19,As Expected,-122.296,38.32363
2015,Napa,Queen of the Valley Medical Center,106281047,Acute Stroke,9.9,10,97,As Expected,-122.296,38.32363
2015,Napa,Queen of the Valley Medical Center,106281047,AMI,5.6,7,91,As Expected,-122.296,38.32363
2015,Napa,Queen of the Valley Medical Center,106281047,AAA Repair Unruptured,13.7,1,10,As Expected,-122.296,38.32363
2015,Napa,Saint Helena Hospital,106281078,Pneumonia,3.1,2,39,As Expected,-122.473003,38.53937349
2015,Napa,Saint Helena Hospital,106281078,Pancreatic Other,.,.,.,As Expected,-122.473003,38.53937349
2015,Napa,Saint Helena Hospital,106281078,Pancreatic Cancer,.,.,.,As Expected,-122.473003,38.53937349
2015,Napa,Saint Helena Hospital,106281078,Pancreatic Resection,.,.,.,As Expected,-122.473003,38.53937349
2015,Napa,Saint Helena Hospital,106281078,PCI,2.6,2,87,As Expected,-122.473003,38.53937349
2015,Napa,Saint Helena Hospital,106281078,Hip Fracture,0,0,31,As Expected,-122.473003,38.53937349
2015,Napa,Saint Helena Hospital,106281078,Heart Failure,0,0,113,Better,-122.473003,38.53937349
2015,Napa,Saint Helena Hospital,106281078,GI Hemorrhage,0,0,42,As Expected,-122.473003,38.53937349
2015,Napa,Saint Helena Hospital,106281078,Espophageal Resection,.,.,.,As Expected,-122.473003,38.53937349
2015,Napa,Saint Helena Hospital,106281078,Acute Stroke Subarachnoid,.,.,.,As Expected,-122.473003,38.53937349
2015,Napa,Saint Helena Hospital,106281078,Carotid Endarterectomy,0,0,34,As Expected,-122.473003,38.53937349
2015,Napa,Saint Helena Hospital,106281078,Acute Stroke Ischemic,0,0,17,As Expected,-122.473003,38.53937349
2015,Napa,Saint Helena Hospital,106281078,Acute Stroke Hemorrhagic,.,.,.,As Expected,-122.473003,38.53937349
2015,Napa,Saint Helena Hospital,106281078,Acute Stroke,0,0,17,As Expected,-122.473003,38.53937349
2015,Napa,Saint Helena Hospital,106281078,AMI,7.8,10,125,As Expected,-122.473003,38.53937349
2015,Napa,Saint Helena Hospital,106281078,AAA Repair Unruptured,0,0,9,As Expected,-122.473003,38.53937349
2015,Napa,Saint Helena Hospital,106281078,Craniotomy,.,.,.,As Expected,-122.473003,38.53937349
2015,Nevada,Sierra Nevada Memorial Hospital,106291023,Pneumonia,1.6,3,159,As Expected,-121.04748,39.22932
2015,Nevada,Sierra Nevada Memorial Hospital,106291023,Pancreatic Resection,.,.,.,As Expected,-121.04748,39.22932
2015,Nevada,Sierra Nevada Memorial Hospital,106291023,Pancreatic Cancer,.,.,.,As Expected,-121.04748,39.22932
2015,Nevada,Sierra Nevada Memorial Hospital,106291023,PCI,.,.,.,As Expected,-121.04748,39.22932
2015,Nevada,Sierra Nevada Memorial Hospital,106291023,Hip Fracture,0,0,63,As Expected,-121.04748,39.22932
2015,Nevada,Sierra Nevada Memorial Hospital,106291023,Pancreatic Other,.,.,.,As Expected,-121.04748,39.22932
2015,Nevada,Sierra Nevada Memorial Hospital,106291023,Heart Failure,4.2,9,132,As Expected,-121.04748,39.22932
2015,Nevada,Sierra Nevada Memorial Hospital,106291023,GI Hemorrhage,2.4,2,89,As Expected,-121.04748,39.22932
2015,Nevada,Sierra Nevada Memorial Hospital,106291023,Espophageal Resection,.,.,.,As Expected,-121.04748,39.22932
2015,Nevada,Sierra Nevada Memorial Hospital,106291023,Craniotomy,.,.,.,As Expected,-121.04748,39.22932
2015,Nevada,Sierra Nevada Memorial Hospital,106291023,Carotid Endarterectomy,.,.,.,As Expected,-121.04748,39.22932
2015,Nevada,Sierra Nevada Memorial Hospital,106291023,Acute Stroke Subarachnoid,.,.,.,As Expected,-121.04748,39.22932
2015,Nevada,Sierra Nevada Memorial Hospital,106291023,Acute Stroke Ischemic,9.2,4,54,As Expected,-121.04748,39.22932
2015,Nevada,Sierra Nevada Memorial Hospital,106291023,Acute Stroke Hemorrhagic,19.4,1,4,As Expected,-121.04748,39.22932
2015,Nevada,Sierra Nevada Memorial Hospital,106291023,Acute Stroke,13.5,5,58,As Expected,-121.04748,39.22932
2015,Nevada,Sierra Nevada Memorial Hospital,106291023,AMI,7.2,4,25,As Expected,-121.04748,39.22932
2015,Nevada,Sierra Nevada Memorial Hospital,106291023,AAA Repair Unruptured,.,.,.,As Expected,-121.04748,39.22932
2015,Nevada,Tahoe Forest Hospital,106291053,Pneumonia,4.2,1,54,As Expected,-120.2014553,39.3245579
2015,Nevada,Tahoe Forest Hospital,106291053,Pancreatic Resection,.,.,.,As Expected,-120.2014553,39.3245579
2015,Nevada,Tahoe Forest Hospital,106291053,Pancreatic Other,.,.,.,As Expected,-120.2014553,39.3245579
2015,Nevada,Tahoe Forest Hospital,106291053,Pancreatic Cancer,.,.,.,As Expected,-120.2014553,39.3245579
2015,Nevada,Tahoe Forest Hospital,106291053,PCI,.,.,.,As Expected,-120.2014553,39.3245579
2015,Nevada,Tahoe Forest Hospital,106291053,Hip Fracture,0,0,24,As Expected,-120.2014553,39.3245579
2015,Nevada,Tahoe Forest Hospital,106291053,Heart Failure,0,0,18,As Expected,-120.2014553,39.3245579
2015,Nevada,Tahoe Forest Hospital,106291053,GI Hemorrhage,0,0,12,As Expected,-120.2014553,39.3245579
2015,Nevada,Tahoe Forest Hospital,106291053,Espophageal Resection,.,.,.,As Expected,-120.2014553,39.3245579
2015,Nevada,Tahoe Forest Hospital,106291053,Craniotomy,.,.,.,As Expected,-120.2014553,39.3245579
2015,Nevada,Tahoe Forest Hospital,106291053,Carotid Endarterectomy,.,.,.,As Expected,-120.2014553,39.3245579
2015,Nevada,Tahoe Forest Hospital,106291053,Acute Stroke Subarachnoid,.,.,.,As Expected,-120.2014553,39.3245579
2015,Nevada,Tahoe Forest Hospital,106291053,Acute Stroke Ischemic,.,.,.,As Expected,-120.2014553,39.3245579
2015,Nevada,Tahoe Forest Hospital,106291053,Acute Stroke Hemorrhagic,.,.,.,As Expected,-120.2014553,39.3245579
2015,Nevada,Tahoe Forest Hospital,106291053,Acute Stroke,.,.,.,As Expected,-120.2014553,39.3245579
2015,Nevada,Tahoe Forest Hospital,106291053,AMI,.,.,.,As Expected,-120.2014553,39.3245579
2015,Nevada,Tahoe Forest Hospital,106291053,AAA Repair Unruptured,.,.,.,As Expected,-120.2014553,39.3245579
2015,Orange,Orange Coast Memorial Medical Center,106300225,Hip Fracture,0,0,74,As Expected,-117.95524,33.70162
2015,Orange,Orange Coast Memorial Medical Center,106300225,Pancreatic Resection,0,0,14,As Expected,-117.95524,33.70162
2015,Orange,Orange Coast Memorial Medical Center,106300225,Pneumonia,1.4,4,186,As Expected,-117.95524,33.70162
2015,Orange,Orange Coast Memorial Medical Center,106300225,Pancreatic Other,0,0,6,As Expected,-117.95524,33.70162
2015,Orange,Orange Coast Memorial Medical Center,106300225,Pancreatic Cancer,0,0,8,As Expected,-117.95524,33.70162
2015,Orange,Orange Coast Memorial Medical Center,106300225,PCI,7.3,6,95,As Expected,-117.95524,33.70162
2015,Orange,Orange Coast Memorial Medical Center,106300225,Heart Failure,2.1,9,260,As Expected,-117.95524,33.70162
2015,Orange,Orange Coast Memorial Medical Center,106300225,GI Hemorrhage,1.6,4,160,As Expected,-117.95524,33.70162
2015,Orange,Orange Coast Memorial Medical Center,106300225,Espophageal Resection,.,.,.,As Expected,-117.95524,33.70162
2015,Orange,Orange Coast Memorial Medical Center,106300225,Craniotomy,3.3,1,42,As Expected,-117.95524,33.70162
2015,Orange,Orange Coast Memorial Medical Center,106300225,Carotid Endarterectomy,0,0,8,As Expected,-117.95524,33.70162
2015,Orange,Orange Coast Memorial Medical Center,106300225,Acute Stroke Subarachnoid,0,0,3,As Expected,-117.95524,33.70162
2015,Orange,Orange Coast Memorial Medical Center,106300225,Acute Stroke Ischemic,0,0,70,As Expected,-117.95524,33.70162
2015,Orange,Orange Coast Memorial Medical Center,106300225,Acute Stroke,0,0,96,Better,-117.95524,33.70162
2015,Orange,Orange Coast Memorial Medical Center,106300225,AMI,7.9,13,132,As Expected,-117.95524,33.70162
2015,Orange,Orange Coast Memorial Medical Center,106300225,AAA Repair Unruptured,0,0,6,As Expected,-117.95524,33.70162
